Frame,K0_x,K0_y,K0_z,K0_visibility,K1_x,K1_y,K1_z,K1_visibility,K2_x,K2_y,K2_z,K2_visibility,K3_x,K3_y,K3_z,K3_visibility,K4_x,K4_y,K4_z,K4_visibility,K5_x,K5_y,K5_z,K5_visibility,K6_x,K6_y,K6_z,K6_visibility,K7_x,K7_y,K7_z,K7_visibility,K8_x,K8_y,K8_z,K8_visibility,K9_x,K9_y,K9_z,K9_visibility,K10_x,K10_y,K10_z,K10_visibility,K11_x,K11_y,K11_z,K11_visibility,K12_x,K12_y,K12_z,K12_visibility,K13_x,K13_y,K13_z,K13_visibility,K14_x,K14_y,K14_z,K14_visibility,K15_x,K15_y,K15_z,K15_visibility,K16_x,K16_y,K16_z,K16_visibility,K17_x,K17_y,K17_z,K17_visibility,K18_x,K18_y,K18_z,K18_visibility,K19_x,K19_y,K19_z,K19_visibility,K20_x,K20_y,K20_z,K20_visibility,K21_x,K21_y,K21_z,K21_visibility,K22_x,K22_y,K22_z,K22_visibility,K23_x,K23_y,K23_z,K23_visibility,K24_x,K24_y,K24_z,K24_visibility,K25_x,K25_y,K25_z,K25_visibility,K26_x,K26_y,K26_z,K26_visibility,K27_x,K27_y,K27_z,K27_visibility,K28_x,K28_y,K28_z,K28_visibility,K29_x,K29_y,K29_z,K29_visibility,K30_x,K30_y,K30_z,K30_visibility,K31_x,K31_y,K31_z,K31_visibility,K32_x,K32_y,K32_z,K32_visibility
47,0.44510146975517273,0.10789220035076141,-0.38848060369491577,0.9999191164970398,0.46766743063926697,0.09257332235574722,-0.45181503891944885,0.9999063014984131,0.4738195240497589,0.09262917190790176,-0.45187416672706604,0.9999116063117981,0.48061037063598633,0.09257008135318756,-0.45193612575531006,0.9999345541000366,0.4638241231441498,0.09219180047512054,-0.3614722490310669,0.9998658299446106,0.4667421877384186,0.09193641692399979,-0.36145302653312683,0.9998443126678467,0.4703189432621002,0.09152042120695114,-0.36156922578811646,0.9998762011528015,0.5247417688369751,0.0986764058470726,-0.5954046249389648,0.9999216198921204,0.5169918537139893,0.09683211147785187,-0.2015794813632965,0.9997869729995728,0.4640437364578247,0.12717613577842712,-0.42929089069366455,0.9999070763587952,0.4583736062049866,0.12697099149227142,-0.31465867161750793,0.999836802482605,0.5758273005485535,0.2002560794353485,-0.7866829037666321,0.9999822974205017,0.5810220837593079,0.2023034542798996,0.12436774373054504,0.9993213415145874,0.5270771384239197,0.36495494842529297,-0.8177343606948853,0.9948920011520386,0.5329257845878601,0.3593316674232483,0.22362130880355835,0.08374316990375519,0.46443769335746765,0.5099432468414307,-0.6953224539756775,0.9869748950004578,0.4880673587322235,0.4797995984554291,0.15838463604450226,0.1083473265171051,0.46795883774757385,0.5526979565620422,-0.7715284824371338,0.9710826277732849,0.47695761919021606,0.5208253860473633,0.18349798023700714,0.10281319916248322,0.4631520211696625,0.5542784929275513,-0.7670571804046631,0.9699243307113647,0.47748374938964844,0.5273295640945435,0.09459098428487778,0.10417553782463074,0.46168243885040283,0.5403016209602356,-0.6871397495269775,0.955582320690155,0.4782477617263794,0.5097914934158325,0.11941786855459213,0.11009778082370758,0.520990252494812,0.464485228061676,-0.2609136700630188,0.9987781643867493,0.5173806548118591,0.4615083634853363,0.2603312134742737,0.9971497058868408,0.48351937532424927,0.6522319912910461,-0.10563646256923676,0.8784083127975464,0.46660611033439636,0.6364245414733887,0.40340274572372437,0.3483305871486664,0.5361551642417908,0.835748016834259,0.13978517055511475,0.9100475311279297,0.4352031648159027,0.8017749786376953,0.667389988899231,0.5034407377243042,0.5647873282432556,0.8715214729309082,0.1491338461637497,0.9200871586799622,0.45153045654296875,0.8354254961013794,0.6836122274398804,0.617920458316803,0.471251904964447,0.8627557754516602,-0.06574603170156479,0.9088143110275269,0.2743477523326874,0.8231316804885864,0.5405796766281128,0.6685717105865479
48,0.4460536241531372,0.11104391515254974,-0.3879343271255493,0.9999150037765503,0.46771883964538574,0.09589821100234985,-0.45267337560653687,0.9999017119407654,0.47390085458755493,0.0959489643573761,-0.45273357629776,0.9999076724052429,0.4806772470474243,0.09594263881444931,-0.4527961015701294,0.9999310970306396,0.46379339694976807,0.09536176174879074,-0.36116358637809753,0.9998594522476196,0.46672266721725464,0.09503670036792755,-0.3611352741718292,0.999836802482605,0.470239520072937,0.09461437165737152,-0.3612513542175293,0.9998674392700195,0.5242568254470825,0.10159556567668915,-0.6005995273590088,0.9999186992645264,0.515513002872467,0.09936852753162384,-0.2014949768781662,0.9997738003730774,0.4646620452404022,0.12980680167675018,-0.42991259694099426,0.9999033808708191,0.4590550363063812,0.12920235097408295,-0.3140002489089966,0.999829888343811,0.572643518447876,0.20294353365898132,-0.795654296875,0.9999823570251465,0.5721918344497681,0.2055940330028534,0.13137279450893402,0.9993320107460022,0.5256437659263611,0.36482861638069153,-0.8177377581596375,0.9946280121803284,0.5306100249290466,0.35914018750190735,0.24454008042812347,0.08359529823064804,0.46471965312957764,0.509776771068573,-0.6812626123428345,0.9864526987075806,0.4872629940509796,0.47731003165245056,0.1728721261024475,0.11017736047506332,0.4678409993648529,0.5522130727767944,-0.7545285820960999,0.9701396226882935,0.44484180212020874,0.5154334306716919,0.1967548429965973,0.1047484502196312,0.4629102945327759,0.553874135017395,-0.7583377361297607,0.9690194129943848,0.476447731256485,0.5268872380256653,0.10463074594736099,0.10624794661998749,0.4615248441696167,0.5398998260498047,-0.6749988794326782,0.9541991353034973,0.47814762592315674,0.5095087289810181,0.13120539486408234,0.11190375685691833,0.5209437608718872,0.466169536113739,-0.26417383551597595,0.9988051652908325,0.5083715915679932,0.46414709091186523,0.2636144757270813,0.9972391724586487,0.49927258491516113,0.6524320244789124,-0.13144615292549133,0.8807032108306885,0.44622179865837097,0.6367665529251099,0.4037172198295593,0.36405783891677856,0.5676650404930115,0.8362290263175964,0.10267618298530579,0.9137557148933411,0.4162810742855072,0.802021861076355,0.6682690382003784,0.5229771733283997,0.608002245426178,0.8722502589225769,0.10920166224241257,0.9205979704856873,0.4334883689880371,0.8355109095573425,0.6843544244766235,0.6268131732940674,0.4982408285140991,0.8681612014770508,-0.1197124794125557,0.9124249219894409,0.25777506828308105,0.8262831568717957,0.5436003804206848,0.6827372908592224
49,0.445713073015213,0.11160117387771606,-0.39046338200569153,0.9999166131019592,0.4668077826499939,0.096659354865551,-0.45733630657196045,0.9999035596847534,0.47303563356399536,0.0967743992805481,-0.4573615491390228,0.9999096393585205,0.4799310863018036,0.09683836251497269,-0.45740288496017456,0.9999322295188904,0.4627628028392792,0.09604878723621368,-0.3648204803466797,0.9998615980148315,0.46551641821861267,0.09573327749967575,-0.36475515365600586,0.999839186668396,0.468782514333725,0.09531531482934952,-0.36483636498451233,0.9998680949211121,0.5236866474151611,0.10300107300281525,-0.6123793125152588,0.9999203681945801,0.5141171216964722,0.1004805713891983,-0.2054932862520218,0.999773383140564,0.46451979875564575,0.1307278573513031,-0.4342091977596283,0.9999052286148071,0.45886921882629395,0.1300564706325531,-0.31641706824302673,0.9998321533203125,0.5696480870246887,0.20366859436035156,-0.807496964931488,0.999983012676239,0.5709594488143921,0.2068277895450592,0.13114520907402039,0.999354362487793,0.5242666602134705,0.3650651276111603,-0.8184061050415039,0.9945143461227417,0.5308510661125183,0.35944822430610657,0.2602926194667816,0.08320994675159454,0.46462851762771606,0.509731650352478,-0.6696654558181763,0.9861884713172913,0.48716112971305847,0.4792768955230713,0.20568235218524933,0.11222922056913376,0.46774822473526,0.5519636869430542,-0.7372169494628906,0.9696950316429138,0.45452508330345154,0.5198050141334534,0.23456381261348724,0.10701943933963776,0.462702214717865,0.5535542964935303,-0.738598644733429,0.9686509966850281,0.476002037525177,0.5271011590957642,0.1456013023853302,0.10860274732112885,0.4614289700984955,0.5398146510124207,-0.6620815992355347,0.9535595774650574,0.47808995842933655,0.5096531510353088,0.1662660539150238,0.11391139775514603,0.5198413133621216,0.4660925269126892,-0.2738666534423828,0.9988517165184021,0.5058488845825195,0.4640963077545166,0.2732723653316498,0.9973652958869934,0.5062758326530457,0.6525803208351135,-0.1423727124929428,0.885607898235321,0.44550183415412903,0.636849045753479,0.41005364060401917,0.3807973563671112,0.6071580052375793,0.8365011215209961,0.0792095810174942,0.9186990261077881,0.407999724149704,0.8021820783615112,0.6723673939704895,0.5431057810783386,0.6709219217300415,0.8705573081970215,0.08482453227043152,0.9221633672714233,0.42768561840057373,0.8354466557502747,0.6877747774124146,0.6370466351509094,0.5215624570846558,0.8721485137939453,-0.14814792573451996,0.9170619249343872,0.25944969058036804,0.8277252316474915,0.5478805303573608,0.6975489258766174
50,0.44609811902046204,0.11289209127426147,-0.3532949388027191,0.9999111294746399,0.4666605293750763,0.09814507514238358,-0.4214392900466919,0.9998974204063416,0.4727543592453003,0.09829496592283249,-0.42143523693084717,0.9999039173126221,0.47941339015960693,0.0984358936548233,-0.4214174151420593,0.9999269247055054,0.4626876711845398,0.09752753376960754,-0.3310171663761139,0.9998533129692078,0.46540993452072144,0.09722355008125305,-0.3309304118156433,0.9998293519020081,0.4685872793197632,0.09682467579841614,-0.33099591732025146,0.9998595714569092,0.5230675935745239,0.10515137761831284,-0.5838156342506409,0.9999139904975891,0.5137452483177185,0.10241685062646866,-0.18510250747203827,0.9997574090957642,0.4651397168636322,0.13161565363407135,-0.3992753326892853,0.9998975396156311,0.45960158109664917,0.1310769021511078,-0.28364500403404236,0.9998208284378052,0.5639543533325195,0.20625165104866028,-0.771989107131958,0.9999823570251465,0.573832631111145,0.20628321170806885,0.13930749893188477,0.9993644952774048,0.5199986100196838,0.3663002550601959,-0.7802545428276062,0.9939324259757996,0.5327638387680054,0.3594116270542145,0.27672436833381653,0.08051857352256775,0.46276986598968506,0.5082720518112183,-0.6156668066978455,0.9840351939201355,0.48828184604644775,0.47698768973350525,0.23683670163154602,0.10970833897590637,0.4626835286617279,0.5486072301864624,-0.6700513958930969,0.9661712050437927,0.4713170826435089,0.5147103071212769,0.2672572731971741,0.10537475347518921,0.4613768756389618,0.5509363412857056,-0.6670278310775757,0.9650903940200806,0.47638022899627686,0.5247863531112671,0.18500016629695892,0.10687509924173355,0.4602436423301697,0.5357388257980347,-0.6066694259643555,0.9486766457557678,0.4780273139476776,0.5067843198776245,0.20084801316261292,0.11184528470039368,0.5107727646827698,0.4620973467826843,-0.27251702547073364,0.9988877177238464,0.507553219795227,0.460709810256958,0.2719278037548065,0.9974691271781921,0.5047705769538879,0.652690052986145,-0.14301320910453796,0.888262927532196,0.4497653841972351,0.6360207200050354,0.3867175579071045,0.3870979845523834,0.613814651966095,0.8355132341384888,0.05032413825392723,0.9226696491241455,0.41820183396339417,0.8001378774642944,0.6230428218841553,0.5551737546920776,0.679602324962616,0.8640142679214478,0.054831601679325104,0.922987163066864,0.4380541145801544,0.8342183828353882,0.6355895400047302,0.641731321811676,0.5217658281326294,0.8728243112564087,-0.16594569385051727,0.9212719202041626,0.2706820070743561,0.8278924822807312,0.5010656714439392,0.7075241208076477
51,0.44469138979911804,0.11228998750448227,-0.35403358936309814,0.9999121427536011,0.46492788195610046,0.09778300672769547,-0.42449310421943665,0.9998986124992371,0.4709351062774658,0.09792497754096985,-0.42444878816604614,0.9999054074287415,0.47757598757743835,0.09804271906614304,-0.4243895709514618,0.999927818775177,0.46092095971107483,0.09717004746198654,-0.33338654041290283,0.9998536705970764,0.46356967091560364,0.09686262905597687,-0.33325642347335815,0.9998295307159424,0.46655651926994324,0.09643878042697906,-0.33327192068099976,0.9998588562011719,0.5216097235679626,0.1047501340508461,-0.5928266644477844,0.9999150037765503,0.5120855569839478,0.10211633145809174,-0.1900019496679306,0.9997519850730896,0.4641663730144501,0.13122525811195374,-0.4021083116531372,0.9998984932899475,0.45844027400016785,0.1306503713130951,-0.2847864031791687,0.999820351600647,0.5604237914085388,0.2057434767484665,-0.7814730405807495,0.9999828934669495,0.5739705562591553,0.20588615536689758,0.13823699951171875,0.9993728995323181,0.5176461338996887,0.36653071641921997,-0.7864339351654053,0.9938400387763977,0.5342353582382202,0.3593917489051819,0.280664324760437,0.07884800434112549,0.4603460431098938,0.5082064867019653,-0.6294655799865723,0.9837955832481384,0.4877581298351288,0.4764963686466217,0.24431359767913818,0.10993106663227081,0.4603610932826996,0.5482319593429565,-0.691558301448822,0.9658116102218628,0.4737831950187683,0.513343870639801,0.27567756175994873,0.10650261491537094,0.45955660939216614,0.5505901575088501,-0.6878119707107544,0.9647838473320007,0.47532525658607483,0.5237211585044861,0.1904807835817337,0.10802628844976425,0.4581770598888397,0.5351888537406921,-0.6207697987556458,0.9481242895126343,0.47686243057250977,0.5060299634933472,0.20760424435138702,0.1126667931675911,0.5091903805732727,0.4613177180290222,-0.27531898021698,0.9989378452301025,0.5086489915847778,0.45983609557151794,0.2746545374393463,0.9975930452346802,0.5050878524780273,0.6531894207000732,-0.1542072743177414,0.894842267036438,0.45307502150535583,0.6357361078262329,0.38959401845932007,0.4058239459991455,0.6346871256828308,0.8347569704055786,0.03381715714931488,0.9281501770019531,0.4216768443584442,0.8003193736076355,0.6283045411109924,0.5746529698371887,0.7071943879127502,0.8576169013977051,0.038157954812049866,0.9255436658859253,0.4427926242351532,0.8340417146682739,0.6414502263069153,0.6503902077674866,0.5417219996452332,0.8751384615898132,-0.19064553081989288,0.9266443848609924,0.27196013927459717,0.8283166885375977,0.5076075196266174,0.7222527861595154
52,0.44662895798683167,0.11269630491733551,-0.2780480682849884,0.9999132752418518,0.46601876616477966,0.09840162098407745,-0.34466102719306946,0.999899685382843,0.47188249230384827,0.09853334724903107,-0.344661682844162,0.9999063611030579,0.478190153837204,0.09865400940179825,-0.34460222721099854,0.9999279975891113,0.46186429262161255,0.09778884053230286,-0.25649529695510864,0.9998544454574585,0.46442386507987976,0.09745151549577713,-0.2563731372356415,0.9998306035995483,0.4672452211380005,0.0970190018415451,-0.2563993036746979,0.999859094619751,0.5216140151023865,0.10517463833093643,-0.5098289251327515,0.9999146461486816,0.512230634689331,0.10259290784597397,-0.12219948321580887,0.9997503757476807,0.46569955348968506,0.13140875101089478,-0.3261333703994751,0.9998984932899475,0.4603223204612732,0.13072854280471802,-0.21331554651260376,0.999820351600647,0.5572971105575562,0.20540860295295715,-0.7102925777435303,0.9999834895133972,0.5795857906341553,0.2056157886981964,0.18790732324123383,0.9993948936462402,0.5162919163703918,0.36644262075424194,-0.7314497232437134,0.9937931299209595,0.5360232591629028,0.3595764636993408,0.31189680099487305,0.07847310602664948,0.45715630054473877,0.5065348148345947,-0.5878968834877014,0.9836384654045105,0.48774826526641846,0.47557348012924194,0.2572157680988312,0.11303023248910904,0.4563678205013275,0.546208381652832,-0.6434314846992493,0.9656642079353333,0.474732369184494,0.5119854211807251,0.2844966948032379,0.11079785972833633,0.4539465606212616,0.5479862093925476,-0.635898232460022,0.9646986126899719,0.4742627441883087,0.5182112455368042,0.20162104070186615,0.11211342364549637,0.45284339785575867,0.5324960947036743,-0.5771613121032715,0.9480390548706055,0.4749809801578522,0.5042862892150879,0.22082917392253876,0.11590438336133957,0.5060936212539673,0.46110305190086365,-0.2774588167667389,0.9990010857582092,0.5094312429428101,0.45929789543151855,0.27676650881767273,0.9977363348007202,0.5062334537506104,0.6563877463340759,-0.16027489304542542,0.9010941982269287,0.45515671372413635,0.636492908000946,0.3843478262424469,0.4212331473827362,0.6376321315765381,0.8324715495109558,0.013469946570694447,0.9334448575973511,0.4260173439979553,0.801263153553009,0.6114470362663269,0.5946474075317383,0.7157537937164307,0.8506579399108887,0.018137294799089432,0.9298259019851685,0.44716882705688477,0.8340929746627808,0.6229767203330994,0.6621315479278564,0.5584908723831177,0.8781018257141113,-0.1872713565826416,0.9321944117546082,0.27699124813079834,0.8292417526245117,0.4945351481437683,0.737677276134491
53,0.44660308957099915,0.1149657741189003,-0.2655915319919586,0.999917209148407,0.46601855754852295,0.10023503005504608,-0.3282632529735565,0.9999036192893982,0.471876323223114,0.10044584423303604,-0.3282412886619568,0.9999099969863892,0.4781397581100464,0.10065674781799316,-0.3281745910644531,0.9999306201934814,0.4618828594684601,0.09940224885940552,-0.24377422034740448,0.9998599886894226,0.464464396238327,0.09901369363069534,-0.2437010407447815,0.9998369812965393,0.4673122763633728,0.09854638576507568,-0.24373067915439606,0.9998640418052673,0.52089923620224,0.10744819790124893,-0.4797985553741455,0.9999173283576965,0.5120546221733093,0.10461129993200302,-0.10894730687141418,0.9997584819793701,0.4652012586593628,0.13309074938297272,-0.3087758719921112,0.9999028444290161,0.4601331949234009,0.13228996098041534,-0.20075950026512146,0.9998275637626648,0.5557960271835327,0.20809194445610046,-0.6756138801574707,0.9999843239784241,0.5839128494262695,0.20622511208057404,0.20059636235237122,0.9994233250617981,0.5121344923973083,0.36779290437698364,-0.705201268196106,0.9940280914306641,0.5373668074607849,0.36156803369522095,0.32230836153030396,0.0800807923078537,0.4456024467945099,0.5065183043479919,-0.5836464166641235,0.9843317866325378,0.48765993118286133,0.47679319977760315,0.2628806531429291,0.11871711909770966,0.44352835416793823,0.5446396470069885,-0.6421666741371155,0.9670262336730957,0.4746171832084656,0.512022852897644,0.28738686442375183,0.11711435765028,0.44003868103027344,0.546404242515564,-0.6325675249099731,0.9661276340484619,0.4725329577922821,0.5171889066696167,0.20727424323558807,0.11814215779304504,0.43986573815345764,0.5313425064086914,-0.5720504522323608,0.9500051736831665,0.47301530838012695,0.5031041502952576,0.22793127596378326,0.12110940366983414,0.5061471462249756,0.4645250737667084,-0.2766420543193817,0.9990600943565369,0.5118224024772644,0.4612705707550049,0.2759694755077362,0.9978721737861633,0.5109907984733582,0.6644524335861206,-0.15346089005470276,0.9082223176956177,0.45615464448928833,0.6394236087799072,0.38628891110420227,0.4440685510635376,0.6399955153465271,0.8324629664421082,0.03485642373561859,0.9386948347091675,0.4263550341129303,0.8025153875350952,0.6224082708358765,0.615085244178772,0.7129660844802856,0.8492814898490906,0.040426239371299744,0.9341630339622498,0.44991064071655273,0.8341161608695984,0.6353110671043396,0.6734323501586914,0.5542846918106079,0.8799482583999634,-0.16655787825584412,0.9376141428947449,0.27984270453453064,0.8304548263549805,0.4976050853729248,0.7531898021697998
54,0.4466942250728607,0.11700478941202164,-0.27635201811790466,0.9999152421951294,0.46605390310287476,0.10225903987884521,-0.33910301327705383,0.9999011158943176,0.4718736410140991,0.1024329662322998,-0.33908289670944214,0.9999074339866638,0.47802332043647766,0.10260055959224701,-0.33902281522750854,0.99992835521698,0.4621547758579254,0.10152019560337067,-0.25197622179985046,0.9998581409454346,0.4648194909095764,0.10116616636514664,-0.2519301176071167,0.9998345375061035,0.46771591901779175,0.10070721060037613,-0.2519964575767517,0.999862015247345,0.5195662379264832,0.10958927869796753,-0.4939306378364563,0.9999143481254578,0.5119686126708984,0.10657951980829239,-0.11158660054206848,0.9997548460960388,0.46515172719955444,0.1342114806175232,-0.32105937600135803,0.9999004602432251,0.4601045250892639,0.13339191675186157,-0.2097170501947403,0.9998257756233215,0.5522130131721497,0.21091492474079132,-0.6985651850700378,0.9999845027923584,0.5906251072883606,0.209325909614563,0.21014949679374695,0.9994438290596008,0.505808413028717,0.3679739832878113,-0.7267570495605469,0.9939958453178406,0.5465176701545715,0.3624249994754791,0.3315425515174866,0.08048510551452637,0.4288945198059082,0.503865659236908,-0.5997368097305298,0.9838646054267883,0.49088430404663086,0.47661012411117554,0.27259698510169983,0.12087540328502655,0.4224884808063507,0.5392807722091675,-0.6608549356460571,0.9663628339767456,0.47553712129592896,0.5114535093307495,0.2984773516654968,0.11980020254850388,0.41966065764427185,0.5426703691482544,-0.6525659561157227,0.9654471278190613,0.472469300031662,0.5151198506355286,0.22158236801624298,0.12053870409727097,0.42189711332321167,0.5277416110038757,-0.5891923904418945,0.9487401843070984,0.47299516201019287,0.4999212324619293,0.2385038435459137,0.12279751896858215,0.5035070776939392,0.46431073546409607,-0.28142139315605164,0.9991050362586975,0.5297101736068726,0.46107393503189087,0.2807055711746216,0.9979761242866516,0.5030835270881653,0.6643546223640442,-0.1623912751674652,0.9139184355735779,0.4574916958808899,0.6393283009529114,0.423173189163208,0.4551575779914856,0.6250472068786621,0.8318119049072266,0.004034146200865507,0.9432299733161926,0.44761717319488525,0.8037422299385071,0.6831695437431335,0.6299989819526672,0.6958068609237671,0.8482322692871094,0.008040041662752628,0.9384205937385559,0.46926456689834595,0.8341495394706726,0.6979914903640747,0.6839414238929749,0.5400998592376709,0.8792330026626587,-0.19425463676452637,0.9423269629478455,0.2949897050857544,0.8304766416549683,0.5813467502593994,0.7653166055679321
55,0.4479132294654846,0.11999599635601044,-0.2198142111301422,0.9999125599861145,0.4666080176830292,0.10518858581781387,-0.2790900468826294,0.9998980164527893,0.47215259075164795,0.10522107034921646,-0.27906128764152527,0.999904215335846,0.47807252407073975,0.10524626821279526,-0.2789551913738251,0.9999250173568726,0.46359291672706604,0.10472357273101807,-0.1969137340784073,0.9998549818992615,0.46668004989624023,0.10437022149562836,-0.19688129425048828,0.9998315572738647,0.46996867656707764,0.10391257703304291,-0.19695784151554108,0.9998596906661987,0.5193121433258057,0.11185067892074585,-0.4354722797870636,0.9999088644981384,0.5127896070480347,0.1095382422208786,-0.07581357657909393,0.9997528195381165,0.4659165143966675,0.1364472359418869,-0.26624587178230286,0.9998964667320251,0.461805135011673,0.13598810136318207,-0.1614188253879547,0.999823272228241,0.5507710576057434,0.21200411021709442,-0.6423658132553101,0.9999845027923584,0.5952746272087097,0.21057748794555664,0.22069965302944183,0.9994586706161499,0.502649188041687,0.3680797219276428,-0.6888340711593628,0.9938637614250183,0.5479155778884888,0.362367182970047,0.3378504812717438,0.0794493779540062,0.4267444312572479,0.5021199584007263,-0.5690112709999084,0.9831669926643372,0.49114736914634705,0.476572185754776,0.2830834686756134,0.11980445683002472,0.420198529958725,0.5376349091529846,-0.623000979423523,0.9653603434562683,0.47460997104644775,0.5111968517303467,0.3062670826911926,0.11963123828172684,0.41548892855644226,0.5416148900985718,-0.6123494505882263,0.96437007188797,0.47241339087486267,0.5114126801490784,0.23063746094703674,0.12010295689105988,0.4187120199203491,0.5269972085952759,-0.5574785470962524,0.9471651315689087,0.47298815846443176,0.4967226982116699,0.24985794723033905,0.1218995451927185,0.5026998519897461,0.4632044732570648,-0.27958738803863525,0.9991589188575745,0.5371042490005493,0.46005645394325256,0.27882149815559387,0.9980903267860413,0.4860691428184509,0.6599628925323486,-0.15714894235134125,0.9191724061965942,0.4646020233631134,0.6351380348205566,0.43151968717575073,0.46412205696105957,0.622860312461853,0.8297791481018066,-0.001126188668422401,0.9474102854728699,0.4789517819881439,0.8013252019882202,0.7014262080192566,0.6408657431602478,0.6827757954597473,0.8469993472099304,0.0029149677138775587,0.9428712129592896,0.5049887895584106,0.8284656405448914,0.7181836366653442,0.692477285861969,0.5372573137283325,0.8739012479782104,-0.1835745871067047,0.9467132091522217,0.32012611627578735,0.8239014744758606,0.6221240162849426,0.7754693627357483
56,0.45170512795448303,0.1221328154206276,-0.16851797699928284,0.9999028444290161,0.4695577025413513,0.10703728348016739,-0.22573180496692657,0.9998887181282043,0.474456250667572,0.10702832043170929,-0.22574937343597412,0.9998952746391296,0.479606032371521,0.10703632980585098,-0.22565880417823792,0.9999164938926697,0.46803995966911316,0.10667121410369873,-0.1460520178079605,0.9998427033424377,0.4716123044490814,0.10631908476352692,-0.14601580798625946,0.9998186826705933,0.4752771258354187,0.10590837895870209,-0.14611385762691498,0.9998492002487183,0.5194908380508423,0.11377985775470734,-0.379255473613739,0.9998977780342102,0.5153653025627136,0.11193869262933731,-0.03229207172989845,0.9997413158416748,0.47003692388534546,0.13881275057792664,-0.21362218260765076,0.9998850226402283,0.4680415987968445,0.13849230110645294,-0.112449049949646,0.9998116493225098,0.5516105890274048,0.21218335628509521,-0.5931183099746704,0.9999836683273315,0.6042143702507019,0.212640643119812,0.24890941381454468,0.9994533658027649,0.5008723735809326,0.3681536316871643,-0.6503767371177673,0.9934793710708618,0.561333954334259,0.3623184561729431,0.34874555468559265,0.07881775498390198,0.42311668395996094,0.499666690826416,-0.5336913466453552,0.9820462465286255,0.5007467269897461,0.4695189595222473,0.29463547468185425,0.11754406243562698,0.41456955671310425,0.5358797907829285,-0.5852476358413696,0.9637727737426758,0.47691604495048523,0.5052691698074341,0.31599634885787964,0.11811564117670059,0.40971091389656067,0.5395107865333557,-0.5741807222366333,0.9626893997192383,0.4710026979446411,0.5064431428909302,0.24449723958969116,0.11840901523828506,0.41413167119026184,0.5252434015274048,-0.5225792527198792,0.9448172450065613,0.4738644063472748,0.49542436003685,0.26230719685554504,0.1198478639125824,0.5002865195274353,0.46109509468078613,-0.2757873237133026,0.9991664886474609,0.5425837635993958,0.4590721130371094,0.27496692538261414,0.9980823397636414,0.4604378938674927,0.658380925655365,-0.13189539313316345,0.9221329689025879,0.47540873289108276,0.6347363591194153,0.3898388743400574,0.46964168548583984,0.5702478885650635,0.8268440961837769,0.04161100462079048,0.9504415392875671,0.5019015669822693,0.7975649237632751,0.6170476078987122,0.6455877423286438,0.6263245940208435,0.8483689427375793,0.049117401242256165,0.9460580348968506,0.5435407161712646,0.8263998031616211,0.6297553777694702,0.6965905427932739,0.46106287837028503,0.8661786913871765,-0.11410669982433319,0.9499414563179016,0.3644101023674011,0.8217918276786804,0.5271516442298889,0.7802316546440125
57,0.45155176520347595,0.12196236848831177,-0.22132042050361633,0.9998953938484192,0.4695624113082886,0.10729120671749115,-0.2819908559322357,0.9998812079429626,0.47448843717575073,0.10733427852392197,-0.28199031949043274,0.999889612197876,0.47965604066848755,0.10741975158452988,-0.2819245755672455,0.9999113082885742,0.4679723083972931,0.10707173496484756,-0.19830968976020813,0.9998332262039185,0.4715186357498169,0.10683876276016235,-0.19826579093933105,0.9998091459274292,0.4752053916454315,0.10657521337270737,-0.1983529031276703,0.9998400211334229,0.5194968581199646,0.11466654390096664,-0.4366041421890259,0.9998930096626282,0.5153733491897583,0.11319197714328766,-0.06897203624248505,0.9997292160987854,0.4699746370315552,0.1392498016357422,-0.2665148377418518,0.999879777431488,0.46769094467163086,0.13901647925376892,-0.15992675721645355,0.9998019933700562,0.5543617606163025,0.21350781619548798,-0.6359817981719971,0.9999837279319763,0.5993196964263916,0.21599943935871124,0.23896268010139465,0.9994329810142517,0.5018858313560486,0.3689631223678589,-0.6766764521598816,0.9935523271560669,0.5519115924835205,0.36296790838241577,0.34530049562454224,0.07547108829021454,0.42481353878974915,0.4994480013847351,-0.555424153804779,0.9822326898574829,0.4925439953804016,0.46818119287490845,0.28212618827819824,0.11304905265569687,0.41606172919273376,0.5363699197769165,-0.6016111373901367,0.9641290307044983,0.46491923928260803,0.5036830306053162,0.3054170310497284,0.11437297612428665,0.40650394558906555,0.5396314859390259,-0.59364914894104,0.9629954695701599,0.4639262855052948,0.4972043037414551,0.23006950318813324,0.11466410756111145,0.40982717275619507,0.525550365447998,-0.545498251914978,0.9451116919517517,0.46407923102378845,0.495032399892807,0.24859629571437836,0.11604156345129013,0.5008403658866882,0.4605242609977722,-0.2755657732486725,0.9991500973701477,0.5421434640884399,0.4588874280452728,0.27476295828819275,0.998023509979248,0.45424139499664307,0.6574509739875793,-0.1165061667561531,0.924515426158905,0.4732956290245056,0.6343649625778198,0.3990834057331085,0.47247448563575745,0.527116060256958,0.8226315379142761,0.09568801522254944,0.952755868434906,0.4948505461215973,0.7911279201507568,0.6398135423660278,0.6486842036247253,0.5727194547653198,0.8492171168327332,0.10334157943725586,0.9471248388290405,0.5397125482559204,0.8212641477584839,0.6543533802032471,0.6983286738395691,0.40984204411506653,0.8592694997787476,-0.09734688699245453,0.9521200656890869,0.37129664421081543,0.8198192715644836,0.5448912978172302,0.7841700315475464
